gid,grid_rank,RiskScore_A_grid,RiskScore_A_norm_grid,예상_감소량_상대,적용후_위험도,is_top15,grid_area,piece_count
다사739457,547,0.0037635804785398665,0.005652335152448104,0.0,0.005652335152448104,False,9999.999999968879,5
다사725450,548,0.0035024410287795788,0.005260142744184874,0.0,0.005260142744184874,False,9999.999999963891,3
다사738457,549,0.0034934821512167496,0.005246687849606799,0.0,0.005246687849606799,False,9999.99999998141,3
다사732460,550,0.003439095177910594,0.0051650067475800115,0.0,0.0051650067475800115,False,10000.000196190189,8
다사730460,551,0.0034220949418584837,0.005139474934885909,0.0,0.005139474934885909,False,10000.004561240441,5
다사751484,552,0.0034022384467903392,0.005109653448214358,0.0,0.005109653448214358,False,9999.999999872347,4
다사740457,553,0.003122535879840002,0.004689582013468072,0.0,0.004689582013468072,False,9020.384969330924,5
다사752485,554,0.003112011606982689,0.004673776129213823,0.0,0.004673776129213823,False,10000.000000114125,4
다사728446,555,0.0030598021111597697,0.004595365272792874,0.0,0.004595365272792874,False,10000.000000043829,5
다사735456,556,0.003020641024525435,0.004536551175989717,0.0,0.004536551175989717,False,10000.002129509372,7
다사729459,557,0.0029672981158671303,0.004456438102956629,0.0,0.004456438102956629,False,9999.999459938703,2
다사743470,558,0.002854414450283979,0.00428690371548941,0.0,0.00428690371548941,False,590.0008962940685,4
다사726458,559,0.0026778161146797995,0.004021679420196382,0.0,0.004021679420196382,False,10000.000000004657,2
다사745476,560,0.002599445672082278,0.0039039787332753083,0.0,0.0039039787332753083,False,10000.000108831751,3
다사738458,561,0.0025040401592702887,0.0037606939179566363,0.0,0.0037606939179566363,False,9294.725021089553,3
다사736457,562,0.002387036360807919,0.003584971706942462,0.0,0.003584971706942462,False,9999.999999967074,4
다사733450,563,0.002381713611109807,0.0035769777327474446,0.0,0.0035769777327474446,False,1610.4003670582272,4
다사729441,564,0.002369987177974167,0.003559366383500803,0.0,0.003559366383500803,False,7467.250142220441,6
다사733463,565,0.002330048492673526,0.0034993844497665312,0.0,0.0034993844497665312,False,9999.998745786963,7
다사728454,566,0.0021911444570742846,0.0032907713570715937,0.0,0.0032907713570715937,False,10000.000767666514,3
다사730463,567,0.0019970727904100867,0.0029993047311192194,0.0,0.0029993047311192194,False,10000.0000001637,5
다사743473,568,0.001974561167709556,0.002965495639735521,0.0,0.002965495639735521,False,9999.99999995723,3
다사734447,569,0.00191011462140639,0.0028687065631632603,0.0,0.0028687065631632603,False,6758.491237727385,3
다사755481,570,0.0017323588309626924,0.002601743943762622,0.0,0.002601743943762622,False,10000.000003028214,4
다사734472,571,0.0017302736322625436,0.0025986122870915625,0.0,0.0025986122870915625,False,9999.99999998374,6
다사738465,572,0.0013876645625496061,0.0020840646909053664,0.0,0.0020840646909053664,False,4483.613070374015,6
다사723448,573,0.001290370452449398,0.0019379434848407313,0.0,0.0019379434848407313,False,10000.000000007693,2
다사734459,574,0.0011585506018034616,0.001739969778726294,0.0,0.001739969778726294,False,10000.00000003245,2
다사731445,575,0.001071784007507258,0.001609659327336955,0.0,0.001609659327336955,False,2255.0906767143033,3
다사756480,576,0.0010292035051924213,0.0015457097794488695,0.0,0.0015457097794488695,False,5878.479681312389,5
다사722446,577,0.000936661968248304,0.0014067262276652914,0.0,0.0014067262276652914,False,9999.99999997003,4
다사728464,578,0.0009352371583595012,0.0014045863762482812,0.0,0.0014045863762482812,False,5066.965281624291,2
다사740458,579,0.0008724241465613088,0.0013102506242582497,0.0,0.0013102506242582497,False,4519.739680289511,3
다사754480,580,0.0007434573411526895,0.0011165617655061488,0.0,0.0011165617655061488,False,10000.000000008275,2
다사748479,581,0.0007333607453616632,0.0011013981882596702,0.0,0.0011013981882596702,False,985.5663646494704,2
다사750484,582,0.0005818189627788366,0.000873805089177098,0.0,0.000873805089177098,False,10000.000000029608,4
다사735462,583,0.00045852829405328567,0.0006886409390333949,0.0,0.0006886409390333949,False,9999.999999971136,8
다사734451,584,0.0003882329683309553,0.000583067870276468,0.0,0.000583067870276468,False,7695.423210996399,2
다사728442,585,0.0003201746623276174,0.0004808544706607962,0.0,0.0004808544706607962,False,10000.000000053105,6
다사727469,586,0.0002896817970880708,0.00043505874632990054,0.0,0.00043505874632990054,False,2490.8157364902636,3
다사756482,587,0.00028852056456806256,0.0004333147487110281,0.0,0.0004333147487110281,False,9999.999999846466,3
다사734446,588,0.00025761297871173866,0.00038689617602229284,0.0,0.00038689617602229284,False,8518.551782745904,4
다사734471,589,0.00025517137897597045,0.00038322925828441454,0.0,0.00038322925828441454,False,10000.000028880035,5
다사733471,590,0.00023812833355658052,0.00035763315232146696,0.0,0.00035763315232146696,False,9999.999985720116,5
다사725460,591,0.00023550575388203666,0.00035369442977546434,0.0,0.00035369442977546434,False,9999.99999998715,3
다사732457,592,0.00016884517911474692,0.00025358021348913506,0.0,0.00025358021348913506,False,10000.001631246467,6
다사753483,593,0.00013796535651308553,0.0002072033370577724,0.0,0.0002072033370577724,False,10000.000000114833,3
다사729457,594,0.00011263905846385235,0.00016916702414741406,0.0,0.00016916702414741406,False,10000.003732168423,4
다사736472,595,0.00010849673301430747,0.00016294587067803838,0.0,0.00016294587067803838,False,10000.000000074664,3
다사735471,596,3.700037448771737e-05,5.5569030226186926e-05,0.0,5.5569030226186926e-05,False,9999.999999878484,4
다사727445,597,3.058126308561836e-05,4.592848467854896e-05,0.0,4.592848467854896e-05,False,10000.000000012707,8
다사737479,598,1.5243802282493203e-05,2.2893911792138197e-05,0.0,2.2893911792138197e-05,False,10000.001017251281,4
다사732464,599,1.0792793944260534e-05,1.6209162777871667e-05,0.0,1.6209162777871667e-05,False,9999.995252399718,5
다사721446,600,0.0,0.0,0.0,0.0,False,2056.5427384892164,3
다사721447,601,0.0,0.0,0.0,0.0,False,5257.710919570963,1
다사721448,602,0.0,0.0,0.0,0.0,False,6654.88581626189,1
다사721449,603,0.0,0.0,0.0,0.0,False,33.097073989100984,1
다사722447,604,0.0,0.0,0.0,0.0,False,9999.999999923952,2
다사722448,605,0.0,0.0,0.0,0.0,False,9999.999999813735,1
다사722450,606,0.0,0.0,0.0,0.0,False,1056.2445624266877,1
다사723440,607,0.0,0.0,0.0,0.0,False,4.874109344267205,1
다사723441,608,0.0,0.0,0.0,0.0,False,6043.9416607098265,2
다사723442,609,0.0,0.0,0.0,0.0,False,9395.771683374895,2
다사723447,610,0.0,0.0,0.0,0.0,False,10000.000000087151,2
다사723452,611,0.0,0.0,0.0,0.0,False,154.23875265485944,1
다사723453,612,0.0,0.0,0.0,0.0,False,1597.784720610636,1
다사724438,613,0.0,0.0,0.0,0.0,False,894.0062341963836,1
다사724439,614,0.0,0.0,0.0,0.0,False,1414.9081856298756,1
다사724440,615,0.0,0.0,0.0,0.0,False,20.76056592884803,1
다사724442,616,0.0,0.0,0.0,0.0,False,4343.630467530592,2
다사724443,617,0.0,0.0,0.0,0.0,False,9999.999999877764,1
다사724455,618,0.0,0.0,0.0,0.0,False,5911.77015355912,1
다사724457,619,0.0,0.0,0.0,0.0,False,287.4079134847735,1
다사724459,620,0.0,0.0,0.0,0.0,False,1145.9453616584176,2
다사724460,621,0.0,0.0,0.0,0.0,False,4175.103707200559,2
다사724461,622,0.0,0.0,0.0,0.0,False,979.2751298190321,1
다사725440,623,0.0,0.0,0.0,0.0,False,8551.260747935157,3
다사725453,624,0.0,0.0,0.0,0.0,False,9999.999999871943,1
다사725455,625,0.0,0.0,0.0,0.0,False,9999.999999935972,1
다사725462,626,0.0,0.0,0.0,0.0,False,1128.0440616352698,1
다사726453,627,0.0,0.0,0.0,0.0,False,9999.99999996695,2
다사726455,628,0.0,0.0,0.0,0.0,False,10000.00000000582,1
다사726456,629,0.0,0.0,0.0,0.0,False,10000.000000023283,1
다사726457,630,0.0,0.0,0.0,0.0,False,10000.001746114769,2
다사726462,631,0.0,0.0,0.0,0.0,False,9584.96481608278,2
다사726463,632,0.0,0.0,0.0,0.0,False,4.6126268546031906,1
다사727438,633,0.0,0.0,0.0,0.0,False,8572.986838609584,2
다사727439,634,0.0,0.0,0.0,0.0,False,40.80215806562581,1
다사727455,635,0.0,0.0,0.0,0.0,False,9999.999999976717,1
다사727456,636,0.0,0.0,0.0,0.0,False,9999.999999883585,1
다사727457,637,0.0,0.0,0.0,0.0,False,10000.00537747314,3
다사727458,638,0.0,0.0,0.0,0.0,False,10000.00632086641,3
다사727459,639,0.0,0.0,0.0,0.0,False,9999.999721099772,3
다사727462,640,0.0,0.0,0.0,0.0,False,9999.999999895539,3
다사727463,641,0.0,0.0,0.0,0.0,False,7147.067857541635,2
다사727465,642,0.0,0.0,0.0,0.0,False,37.061892015517905,1
다사727468,643,0.0,0.0,0.0,0.0,False,1283.134163969096,1
다사728438,644,0.0,0.0,0.0,0.0,False,5980.436015691343,2
다사728447,645,0.0,0.0,0.0,0.0,False,10000.000000051721,4
다사728455,646,0.0,0.0,0.0,0.0,False,10000.000000162981,1
다사728456,647,0.0,0.0,0.0,0.0,False,10000.000000110595,1
다사728457,648,0.0,0.0,0.0,0.0,False,10000.007940212483,2
다사728472,649,0.0,0.0,0.0,0.0,False,337.41916406239017,1
다사729436,650,0.0,0.0,0.0,0.0,False,2295.8064041953203,2
다사729437,651,0.0,0.0,0.0,0.0,False,6953.4925541216235,4
다사729438,652,0.0,0.0,0.0,0.0,False,3509.105710812654,2
다사729439,653,0.0,0.0,0.0,0.0,False,2616.349653086539,2
다사729442,654,0.0,0.0,0.0,0.0,False,9999.99999991851,1
다사729443,655,0.0,0.0,0.0,0.0,False,10000.00000007567,1
다사729456,656,0.0,0.0,0.0,0.0,False,9999.999999947613,1
다사729458,657,0.0,0.0,0.0,0.0,False,10000.002005658976,2
다사729462,658,0.0,0.0,0.0,0.0,False,9999.99999996177,4
다사730441,659,0.0,0.0,0.0,0.0,False,8532.443346957492,2
다사730442,660,0.0,0.0,0.0,0.0,False,4442.800186790262,2
다사730443,661,0.0,0.0,0.0,0.0,False,3228.980679256209,2
다사730453,662,0.0,0.0,0.0,0.0,False,10000.000000044245,4
다사730454,663,0.0,0.0,0.0,0.0,False,9999.998525114252,10
다사730466,664,0.0,0.0,0.0,0.0,False,10000.00000007567,1
다사730467,665,0.0,0.0,0.0,0.0,False,9999.999999904356,2
다사730476,666,0.0,0.0,0.0,0.0,False,1450.0037255591883,1
다사731444,667,0.0,0.0,0.0,0.0,False,2.4509288155556703,1
다사731446,668,0.0,0.0,0.0,0.0,False,9570.26666292349,2
다사731447,669,0.0,0.0,0.0,0.0,False,8226.381769229907,2
다사731449,670,0.0,0.0,0.0,0.0,False,10000.000000017462,1
다사731453,671,0.0,0.0,0.0,0.0,False,10000.000000007454,5
다사731454,672,0.0,0.0,0.0,0.0,False,9999.999763730744,6
다사731455,673,0.0,0.0,0.0,0.0,False,9999.998816929296,4
다사731476,674,0.0,0.0,0.0,0.0,False,9661.160350304574,4
다사732446,675,0.0,0.0,0.0,0.0,False,3462.182546603728,2
다사732447,676,0.0,0.0,0.0,0.0,False,986.0211931382981,4
다사732448,677,0.0,0.0,0.0,0.0,False,6782.994275927929,2
다사732454,678,0.0,0.0,0.0,0.0,False,10000.000000133878,1
다사732455,679,0.0,0.0,0.0,0.0,False,9999.999826464162,2
다사732456,680,0.0,0.0,0.0,0.0,False,9999.99722700934,4
다사732468,681,0.0,0.0,0.0,0.0,False,9999.99999991432,2
다사732469,682,0.0,0.0,0.0,0.0,False,9999.999999871943,1
다사733446,683,0.0,0.0,0.0,0.0,False,982.5129286449715,2
다사733447,684,0.0,0.0,0.0,0.0,False,8275.267682207572,2
다사733455,685,0.0,0.0,0.0,0.0,False,9999.996791039395,3
다사733456,686,0.0,0.0,0.0,0.0,False,10000.002974418827,3
다사733457,687,0.0,0.0,0.0,0.0,False,10000.00613536521,4
다사733458,688,0.0,0.0,0.0,0.0,False,9999.99999995911,2
다사733466,689,0.0,0.0,0.0,0.0,False,10000.000000181437,2
다사733467,690,0.0,0.0,0.0,0.0,False,10000.000000046566,1
다사733468,691,0.0,0.0,0.0,0.0,False,10000.000000162981,1
다사733469,692,0.0,0.0,0.0,0.0,False,9999.999999953434,1
다사733472,693,0.0,0.0,0.0,0.0,False,10000.000000063186,5
다사734445,694,0.0,0.0,0.0,0.0,False,5612.289055263386,2
다사734450,695,0.0,0.0,0.0,0.0,False,586.8281007830012,1
다사734456,696,0.0,0.0,0.0,0.0,False,10000.009082635419,4
다사734457,697,0.0,0.0,0.0,0.0,False,9999.999999994328,2
다사734458,698,0.0,0.0,0.0,0.0,False,10000.000000034925,1
다사734465,699,0.0,0.0,0.0,0.0,False,9999.999999931522,3
다사734466,700,0.0,0.0,0.0,0.0,False,10000.000000089012,2
다사734467,701,0.0,0.0,0.0,0.0,False,10000.000000002292,3
다사734468,702,0.0,0.0,0.0,0.0,False,10000.000000082915,5
다사734469,703,0.0,0.0,0.0,0.0,False,9999.999999935091,4
다사735445,704,0.0,0.0,0.0,0.0,False,4044.1170364159143,2
다사735446,705,0.0,0.0,0.0,0.0,False,1593.718081169302,2
다사735449,706,0.0,0.0,0.0,0.0,False,162.68824829087544,1
다사735457,707,0.0,0.0,0.0,0.0,False,10000.000000058208,1
다사735458,708,0.0,0.0,0.0,0.0,False,10000.000000064028,1
다사735459,709,0.0,0.0,0.0,0.0,False,9999.999999843412,2
다사735465,710,0.0,0.0,0.0,0.0,False,9999.999999951007,3
다사735466,711,0.0,0.0,0.0,0.0,False,9999.999999959693,3
다사735467,712,0.0,0.0,0.0,0.0,False,9999.999999838981,2
다사735468,713,0.0,0.0,0.0,0.0,False,9999.999999874992,2
다사735475,714,0.0,0.0,0.0,0.0,False,10000.000000042264,3
다사736450,715,0.0,0.0,0.0,0.0,False,2436.2588115498456,1
다사736451,716,0.0,0.0,0.0,0.0,False,67.02972749049275,1
다사736463,717,0.0,0.0,0.0,0.0,False,9999.999999901047,1
다사736465,718,0.0,0.0,0.0,0.0,False,10000.00000015134,1
다사736466,719,0.0,0.0,0.0,0.0,False,10000.000000098322,2
다사736467,720,0.0,0.0,0.0,0.0,False,9999.999999988358,1
다사736471,721,0.0,0.0,0.0,0.0,False,9999.999999790452,1
다사737453,722,0.0,0.0,0.0,0.0,False,4258.2934212763585,1
다사737474,723,0.0,0.0,0.0,0.0,False,10000.000000010632,2
다사738453,724,0.0,0.0,0.0,0.0,False,5405.532654639651,1
다사738473,725,0.0,0.0,0.0,0.0,False,9999.999999975376,5
다사738474,726,0.0,0.0,0.0,0.0,False,9999.999999879217,5
다사739453,727,0.0,0.0,0.0,0.0,False,102.0912708396918,2
다사739458,728,0.0,0.0,0.0,0.0,False,8503.138973926694,2
다사739461,729,0.0,0.0,0.0,0.0,False,192.00251930268874,1
다사739464,730,0.0,0.0,0.0,0.0,False,5681.976832307195,2
다사739473,731,0.0,0.0,0.0,0.0,False,10000.000000115635,2
다사740456,732,0.0,0.0,0.0,0.0,False,2848.768178864519,2
다사740463,733,0.0,0.0,0.0,0.0,False,2382.5858646141405,1
다사740464,734,0.0,0.0,0.0,0.0,False,417.9168479443978,1
다사740466,735,0.0,0.0,0.0,0.0,False,420.15394284638944,1
다사741457,736,0.0,0.0,0.0,0.0,False,104.08660379019643,1
다사741458,737,0.0,0.0,0.0,0.0,False,2.2450926655801364,1
다사741463,738,0.0,0.0,0.0,0.0,False,158.76070639443734,1
다사741466,739,0.0,0.0,0.0,0.0,False,1253.070289106365,2
다사742468,740,0.0,0.0,0.0,0.0,False,6597.657258082185,2
다사742469,741,0.0,0.0,0.0,0.0,False,10000.000000003585,2
다사742471,742,0.0,0.0,0.0,0.0,False,9698.092090051705,2
다사742472,743,0.0,0.0,0.0,0.0,False,9996.242831969555,3
다사742484,744,0.0,0.0,0.0,0.0,False,10000.000000106682,2
다사743468,745,0.0,0.0,0.0,0.0,False,781.7126166966082,2
다사743469,746,0.0,0.0,0.0,0.0,False,3412.7522183622077,2
다사743471,747,0.0,0.0,0.0,0.0,False,99.85580877753608,2
다사743472,748,0.0,0.0,0.0,0.0,False,7987.693404289336,3
다사743480,749,0.0,0.0,0.0,0.0,False,1647.3760942562237,1
다사744472,750,0.0,0.0,0.0,0.0,False,1347.356636967721,1
다사744473,751,0.0,0.0,0.0,0.0,False,2954.8760994998847,1
다사745474,752,0.0,0.0,0.0,0.0,False,2061.731332515655,1
다사745475,753,0.0,0.0,0.0,0.0,False,5175.70024049221,1
다사746475,754,0.0,0.0,0.0,0.0,False,673.1383946726257,1
다사746476,755,0.0,0.0,0.0,0.0,False,6445.251676578073,2
다사747476,756,0.0,0.0,0.0,0.0,False,19.5023782736765,1
다사747477,757,0.0,0.0,0.0,0.0,False,2538.0649093104917,1
다사749485,758,0.0,0.0,0.0,0.0,False,10000.000000050894,2
다사750485,759,0.0,0.0,0.0,0.0,False,9999.999999988318,3
다사750486,760,0.0,0.0,0.0,0.0,False,9999.999999951984,2
다사751486,761,0.0,0.0,0.0,0.0,False,10000.000000046566,1
다사751487,762,0.0,0.0,0.0,0.0,False,9999.999999978541,2
다사754478,763,0.0,0.0,0.0,0.0,False,7846.16335447255,2
다사754479,764,0.0,0.0,0.0,0.0,False,10000.00000008149,1
다사754483,765,0.0,0.0,0.0,0.0,False,9999.99999978657,2
다사755478,766,0.0,0.0,0.0,0.0,False,454.6139335312969,2
다사755479,767,0.0,0.0,0.0,0.0,False,7569.286750022184,2
다사755480,768,0.0,0.0,0.0,0.0,False,10000.00000007567,1
다사756479,769,0.0,0.0,0.0,0.0,False,522.637341643204,2
다사756483,770,0.0,0.0,0.0,0.0,False,9999.999999932448,2
